"i","pos_x","pos_y"
41755,-58.4481515,-34.5683236
41756,-58.4481858,-34.5683625
41757,-58.4531859,-34.5655849
41758,-58.4532769,-34.5655891
41759,-58.4456875,-34.5682477
41760,-58.4456756,-34.5682127
41761,-58.4456976,-34.5681712
41762,-58.4456739,-34.5695316
41763,-58.4508134,-34.5669415
41764,-58.4507776,-34.5669002
41765,-58.4499215,-34.5673378
41766,-58.449948,-34.5673742
41767,-58.4499751,-34.5674148
41768,-58.4490545,-34.5678875
41769,-58.4490251,-34.5678492
41770,-58.4419731,-34.5713266
41771,-58.4424167,-34.5710884
41772,-58.4424378,-34.5710787
41773,-58.44365,-34.5704579
41774,-58.4407223,-34.5721846
41775,-58.4398665,-34.572662
41776,-58.4398346,-34.5726852
41777,-58.4388968,-34.5730585
41778,-58.4440942,-34.5702362
41779,-58.4446627,-34.5699483
41780,-58.4446858,-34.5699373
41781,-58.4391126,-34.5729049
41782,-58.4396023,-34.5726275
41783,-58.4419438,-34.5714155
41784,-58.4419784,-34.5714522
41785,-58.443952,-34.5703823
41786,-58.443911,-34.5704522
41787,-58.4972668,-34.6334587
41788,-58.4973803,-34.6329607
41789,-58.4974149,-34.63291
41790,-58.4978048,-34.6336233
41791,-58.4986075,-34.6337301
41792,-58.4988003,-34.6337519
41793,-58.5000983,-34.6339206
41794,-58.500241,-34.6339384
41795,-58.5015057,-34.6341043
41796,-58.5017108,-34.6341296
41797,-58.5027332,-34.6342666
41798,-58.502956,-34.6342925
41799,-58.504106,-34.6344388
41800,-58.5043044,-34.6344656
41801,-58.5050918,-34.6345696
41802,-58.5054044,-34.6346033
41803,-58.5296491,-34.6469651
41804,-58.4589115,-34.5371117
41805,-58.4592813,-34.536776
41806,-58.4594648,-34.5365818
41807,-58.4597158,-34.5363156
41808,-58.4598495,-34.5361561
41809,-58.4599591,-34.5359865
41810,-58.4600093,-34.5359059
41811,-58.4600879,-34.5357682
41812,-58.4422365,-34.6310606
41813,-58.4421525,-34.6309973
41814,-58.4417034,-34.6315852
41815,-58.4420247,-34.6311696
41816,-58.4420971,-34.6310732
41817,-58.5144895,-34.5817992
41818,-58.5029811,-34.5922075
41819,-58.5029145,-34.5922804
41820,-58.4806901,-34.5409457
41821,-58.480819,-34.540647
41822,-58.4807537,-34.5406135
41823,-58.4806785,-34.540575
41824,-58.4805772,-34.5405232
41825,-58.4803593,-34.5404117
41826,-58.4803294,-34.5403964
41827,-58.4801758,-34.5403177
41828,-58.4348031,-34.5551987
41829,-58.4347014,-34.5551921
41830,-58.4345959,-34.5551935
41831,-58.4344777,-34.555207
41832,-58.4343602,-34.5552343
41833,-58.4342512,-34.5552826
41834,-58.4341496,-34.5553879
41835,-58.4338959,-34.5556293
41836,-58.4337472,-34.5557654
41837,-58.4336379,-34.5558532
41838,-58.4333133,-34.5560829
41839,-58.4331123,-34.5562295
41840,-58.4329559,-34.5563487
41841,-58.4327806,-34.5566959
41842,-58.43271,-34.5568883
41843,-58.4326042,-34.5571238
41844,-58.4325231,-34.5572129
41845,-58.4324362,-34.5572682
41846,-58.4321444,-34.5574449
41847,-58.4319769,-34.5575547
41848,-58.4318354,-34.5576738
41849,-58.4315093,-34.557975
41850,-58.4313493,-34.5580994
41851,-58.4308913,-34.5582351
41852,-58.4307497,-34.5582565
41853,-58.4305757,-34.5582827
41854,-58.4300802,-34.5582021
41855,-58.4297285,-34.558176
41856,-58.4295039,-34.5582704
41857,-58.4293851,-34.5583441
41858,-58.4293047,-34.5584731
41859,-58.4292434,-34.5587301
41860,-58.4290988,-34.559104
41861,-58.4289819,-34.5593299
41862,-58.4289153,-34.5594209
41863,-58.4279275,-34.5599012
41864,-58.4355618,-34.5861578
41865,-58.4870297,-34.5837993
41866,-58.4852561,-34.5827717
41867,-58.4832532,-34.5815998
41868,-58.4813157,-34.5804763
41869,-58.4811367,-34.5803722
41870,-58.479398,-34.5793629
41871,-58.4659991,-34.5717032
41872,-58.4655031,-34.5714197
41873,-58.4866727,-34.5868032
41874,-58.4867008,-34.5868237
41875,-58.4961318,-34.5784957
41876,-58.4909215,-34.5794105
41877,-58.4908228,-34.5793532
41878,-58.4906256,-34.5792405
41879,-58.4899159,-34.578828
41880,-58.488778,-34.5781677
41881,-58.4886703,-34.5781032
41882,-58.4884229,-34.5779567
41883,-58.4883047,-34.5778891
41884,-58.4882588,-34.5778615
41885,-58.4870261,-34.5771314
41886,-58.4918273,-34.5799181
41887,-58.5124666,-34.5815516
41888,-58.5124804,-34.5862825
41889,-58.5103578,-34.5886423
41890,-58.4849729,-34.5723681
41891,-58.4932843,-34.5779677
41892,-58.4932865,-34.5779798
41893,-58.4931611,-34.5781464
41894,-58.4909989,-34.5724133
41895,-58.4936641,-34.5774443
41896,-58.4912978,-34.576473
41897,-58.4908194,-34.5770425
41898,-58.4914806,-34.5762491
41899,-58.4905176,-34.577397
41900,-58.4902318,-34.5777391
41901,-58.4849289,-34.5724242
41902,-58.4882989,-34.5742747
41903,-58.4882588,-34.5742536
41904,-58.4881846,-34.5742147
41905,-58.4877272,-34.5739692
41906,-58.4873711,-34.5737713
41907,-58.4873222,-34.5737412
41908,-58.4871725,-34.5736622
41909,-58.4870263,-34.5735801
41910,-58.4850979,-34.5719803
41911,-58.490449,-34.5735959
41912,-58.4904958,-34.5735367
41913,-58.4911071,-34.5727773
41914,-58.4892867,-34.5748257
41915,-58.4878056,-34.5731682
41916,-58.4876271,-34.5733096
41917,-58.4874708,-34.5734384
41918,-58.4915518,-34.5761606
41919,-58.5034213,-34.5946072
41920,-58.5030949,-34.5947319
41921,-58.5036553,-34.594644
41922,-58.5034533,-34.5946122
41923,-58.5025442,-34.5947336
41924,-58.5025971,-34.594712
41925,-58.502647,-34.5946827
41926,-58.502664,-34.5946557
41927,-58.5026662,-34.5946295
41928,-58.5026539,-34.5945938
41929,-58.502608,-34.5945312
41930,-58.5018626,-34.5949805
41931,-58.5029417,-34.5947886
41932,-58.5028808,-34.5948092
41933,-58.5027686,-34.5948484
41934,-58.5023784,-34.5949962
41935,-58.5018796,-34.5951747
41936,-58.5033251,-34.5945934
41937,-58.5032137,-34.5945775
41938,-58.5029787,-34.594544
41939,-58.5027811,-34.5945158
41940,-58.4290598,-34.6151593
41941,-58.4290078,-34.6151391
41942,-58.4289394,-34.615118
41943,-58.4288523,-34.6151024
41944,-58.4285324,-34.6150676
41945,-58.4285082,-34.6149645
41946,-58.4284819,-34.6150004
41947,-58.428444,-34.615025
41948,-58.4283934,-34.6150373
41949,-58.5035017,-34.5939621
41950,-58.5035148,-34.5939657
41951,-58.5035275,-34.5939713
41952,-58.50369,-34.5940795
41953,-58.5037916,-34.5941473
41954,-58.5038121,-34.5941609
41955,-58.50382,-34.5941658
41956,-58.5038293,-34.5941715
41957,-58.5038722,-34.5941895
41958,-58.5039211,-34.5941956
41959,-58.5039744,-34.5941854
41960,-58.5019281,-34.5950977
41961,-58.5018151,-34.5951367
41962,-58.5015728,-34.5952476
41963,-58.4087567,-34.6037293
41964,-58.4088712,-34.604003
41965,-58.4089179,-34.6041068
41966,-58.4099098,-34.6065364
41967,-58.4100189,-34.6031916
41968,-58.4099944,-34.6031253
41969,-58.4099041,-34.6028308
41970,-58.4098335,-34.6026303
41971,-58.4098233,-34.6026014
41972,-58.4097819,-34.6024858
41973,-58.409774,-34.602464
41974,-58.5048545,-34.5948637
41975,-58.5047543,-34.5948474
41976,-58.5047277,-34.5948393
41977,-58.5047003,-34.594826
41978,-58.5046612,-34.5948046
41979,-58.5046045,-34.5947828
41980,-58.5045423,-34.5947662
41981,-58.3802894,-34.6494525
41982,-58.3812942,-34.6496428
41983,-58.5166453,-34.5862836
41984,-58.5163905,-34.5865729
41985,-58.5163635,-34.5866035
41986,-58.5146602,-34.5884965
41987,-58.514635,-34.5885249
41988,-58.3865712,-34.6038647
41989,-58.3865522,-34.6039408
41990,-58.3867182,-34.6015676
41991,-58.3866209,-34.6005509
41992,-58.3859999,-34.6005217
41993,-58.3859222,-34.6005187
41994,-58.3854401,-34.6005004
41995,-58.4623878,-34.6713973
41996,-58.4625698,-34.6714544
41997,-58.4634745,-34.6716518
41998,-58.4658454,-34.6721123
41999,-58.4662252,-34.6721938
42000,-58.469046,-34.6727632
42001,-58.5235626,-34.6405682
42002,-58.5237061,-34.6392838
42003,-58.5232371,-34.641472
42004,-58.5223648,-34.6402192
42005,-58.3750613,-34.5845336
42006,-58.3752993,-34.5844025
42007,-58.3753282,-34.584386
42008,-58.3753644,-34.584363
42009,-58.4587398,-34.5674449
42010,-58.45803,-34.5670268
42011,-58.4578624,-34.5669749
42012,-58.4570252,-34.5664785
42013,-58.4056685,-34.639775
42014,-58.4058931,-34.6398486
42015,-58.406386,-34.64001
42016,-58.4067877,-34.6400885
42017,-58.4069688,-34.6400956
42018,-58.4071075,-34.640092
42019,-58.4073051,-34.6400796
42020,-58.4082197,-34.6400588
42021,-58.4084223,-34.6400688
42022,-58.4086107,-34.6401005
42023,-58.4087748,-34.6401438
42024,-58.4052746,-34.6395963
42025,-58.4054107,-34.6396208
42026,-58.4055288,-34.6396746
42027,-58.4053682,-34.6397289
42028,-58.4052638,-34.6397092
42029,-58.4051992,-34.639674
42030,-58.4050511,-34.6301169
42031,-58.4050031,-34.630227
42032,-58.4048542,-34.6310904
42033,-58.4060208,-34.6229
42034,-58.4060083,-34.6229837
42035,-58.4058828,-34.6238828
42036,-58.3974304,-34.6117843
42037,-58.3974484,-34.611277
42038,-58.397461,-34.6107735
42039,-58.3974905,-34.6106013
42040,-58.3975583,-34.6098162
42041,-58.4002278,-34.6164471
42042,-58.3976315,-34.6173076
42043,-58.3954381,-34.6171182
42044,-58.3882107,-34.6611022
42045,-58.4351234,-34.6176963
42046,-58.4350503,-34.6178478
42047,-58.4346539,-34.618668
42048,-58.4344968,-34.618993
42049,-58.5032728,-34.593853
42050,-58.5060669,-34.5934437
42051,-58.5060413,-34.5932948
42052,-58.5050208,-34.5926561
42053,-58.5047893,-34.5925133
42054,-58.5240179,-34.6225583
42055,-58.5246266,-34.6220906
42056,-58.5255774,-34.6213591
42057,-58.5061744,-34.5932758
42058,-58.5067401,-34.592611
42059,-58.5123997,-34.6006842
42060,-58.5123576,-34.6007332
42061,-58.4549935,-34.586977
42062,-58.4550029,-34.5869357
42063,-58.4550031,-34.5868895
42064,-58.4549988,-34.5868462
42065,-58.4549043,-34.5870857
42066,-58.4549811,-34.5870695
42067,-58.4550585,-34.5870668
42068,-58.4551204,-34.5870745
42069,-58.4551782,-34.58709
42070,-58.443797,-34.618831
42071,-58.4440703,-34.6189517
42072,-58.444205,-34.6190112
42073,-58.4041818,-34.6168335
42074,-58.4054067,-34.6159974
42075,-58.405538,-34.6160244
42076,-58.4580287,-34.5587222
42077,-58.4597347,-34.5567543
42078,-58.4605403,-34.5558193
42079,-58.4621855,-34.5539015
42080,-58.4582905,-34.5601266
42081,-58.4583349,-34.5601514
42082,-58.4582692,-34.5600222
42083,-58.4589373,-34.5592511
42084,-58.4589583,-34.5592271
42085,-58.4590767,-34.559092
42086,-58.4595597,-34.5585479
42087,-58.4597666,-34.5583132
42088,-58.4566735,-34.5620226
42089,-58.4606638,-34.5575126
42090,-58.4606628,-34.5574397
42091,-58.459883,-34.5582508
42092,-58.4599288,-34.5582782
42093,-58.4599696,-34.5583025
42094,-58.5024245,-34.5763904
42095,-58.5033054,-34.5769343
42096,-58.5034061,-34.5769978
42097,-58.4492929,-34.6388899
42098,-58.4493885,-34.6388236
42099,-58.4629287,-34.6445074
42100,-58.4646973,-34.6437067
42101,-58.4657599,-34.6428318
42102,-58.4682652,-34.640844
42103,-58.4632407,-34.6455377
42104,-58.4632274,-34.6456039
42105,-58.4632274,-34.6456646
42106,-58.4632491,-34.6457385
42107,-58.4633564,-34.6459487
42108,-58.4515013,-34.6373573
42109,-58.451535,-34.6372876
42110,-58.4453321,-34.6419175
42111,-58.4461694,-34.6412681
42112,-58.4513326,-34.6375174
42113,-58.4514532,-34.6374568
42114,-58.451421,-34.6375523
42115,-58.4513345,-34.6376349
42116,-58.4512031,-34.6377353
42117,-58.4511923,-34.6373096
42118,-58.451037,-34.637222
42119,-58.4504355,-34.6368825
42120,-58.4743393,-34.5407272
42121,-58.4743823,-34.540735
42122,-58.4744131,-34.5407405
42123,-58.3593474,-34.6264105
42124,-58.359446,-34.6263458
42125,-58.3548576,-34.6295202
42126,-58.4286987,-34.5734858
42127,-58.4379938,-34.5724614
42128,-58.3618556,-34.6180375
42129,-58.3618476,-34.6180905
42130,-58.3617006,-34.6180744
42131,-58.3617065,-34.6180294
42132,-58.3615142,-34.617834
42133,-58.361492,-34.6177865
42134,-58.3614805,-34.6177365
42135,-58.3614813,-34.6176795
42136,-58.3614899,-34.6176389
42137,-58.3615089,-34.6175942
42138,-58.3615367,-34.6175527
42139,-58.3621312,-34.6175874
42140,-58.3621534,-34.6176371
42141,-58.362164,-34.6176893
42142,-58.3621626,-34.6177423
42143,-58.3621521,-34.6177859
42144,-58.3621334,-34.6178277
42145,-58.3621069,-34.6178665
42146,-58.4314573,-34.5705876
42147,-58.4321984,-34.5714384
42148,-58.4376905,-34.5643321
42149,-58.4422593,-34.5659274
42150,-58.4166745,-34.595206
42151,-58.4102975,-34.5808484
42152,-58.4098925,-34.5809894
42153,-58.4227984,-34.5926346
42154,-58.4241582,-34.5914882
42155,-58.4222517,-34.5914537
42156,-58.4222916,-34.5914725
42157,-58.4111103,-34.5770465
42158,-58.4110988,-34.5770294
42159,-58.4126383,-34.5948902
42160,-58.4156397,-34.5890717
42161,-58.4155729,-34.5889799
42162,-58.4147474,-34.5883141
42163,-58.4133056,-34.5871153
42164,-58.4227283,-34.5930632
42165,-58.4226933,-34.5928834
42166,-58.4342585,-34.6133178
42167,-58.4373029,-34.6137639
42168,-58.425993,-34.5963355
42169,-58.4260583,-34.5963772
42170,-58.4261246,-34.5964272
42171,-58.4261793,-34.5964873
42172,-58.4305139,-34.6086123
42173,-58.4275251,-34.610587
42174,-58.4319851,-34.6066688
42175,-58.4325544,-34.6055528
42176,-58.4325749,-34.6055129
42177,-58.4466566,-34.6010651
42178,-58.4874269,-34.644419
42179,-58.4874414,-34.6444315
42180,-58.4880938,-34.6449959
42181,-58.4896091,-34.6463127
42182,-58.48283,-34.6423835
42183,-58.4781544,-34.6402243
42184,-58.4780386,-34.6401752
42185,-58.4774628,-34.6398204
42186,-58.4747168,-34.6541646
42187,-58.4744477,-34.6539204
42188,-58.4743572,-34.6538383
42189,-58.4742036,-34.653699
42190,-58.4833544,-34.6496453
42191,-58.482691,-34.6508306
42192,-58.4809376,-34.6538844
42193,-58.4808236,-34.6540888
42194,-58.484803,-34.6530215
42195,-58.4845548,-34.6530683
42196,-58.4833056,-34.6533223
42197,-58.481389,-34.6537034
42198,-58.4811843,-34.653745
42199,-58.4812865,-34.6536073
42200,-58.4831956,-34.6532278
42201,-58.4848484,-34.6528917
42202,-58.4850598,-34.6528523
42203,-58.4814305,-34.6477566
42204,-58.4805215,-34.6390669
42205,-58.4819368,-34.6397179
42206,-58.4814077,-34.6383608
42207,-58.4741925,-34.6520998
42208,-58.4747649,-34.654127
42209,-58.4848228,-34.6462244
42210,-58.4843468,-34.6465878
42211,-58.47627,-34.6528189
42212,-58.4861107,-34.6483332
42213,-58.4089558,-34.6310558
42214,-58.4095468,-34.6265943
42215,-58.4250956,-34.6288752
42216,-58.4245446,-34.6312145
42217,-58.4245728,-34.6311499
42218,-58.4245896,-34.6310964
42219,-58.4246004,-34.6310473
42220,-58.4274989,-34.647187
42221,-58.4273263,-34.647339
42222,-58.4274034,-34.6472729
42223,-58.4346835,-34.644762
42224,-58.4267767,-34.6432603
42225,-58.4293129,-34.6437083
42226,-58.4294518,-34.6437328
42227,-58.4321403,-34.6447448
42228,-58.4321734,-34.6444537
42229,-58.4321812,-34.6443358
42230,-58.4321792,-34.644275
42231,-58.4141789,-34.6446652
42232,-58.4153506,-34.6443715
42233,-58.4159716,-34.6442218
42234,-58.4050136,-34.6474021
42235,-58.4050774,-34.6470738
42236,-58.4120091,-34.6489473
42237,-58.4232051,-34.6468717
42238,-58.4232735,-34.6468725
42239,-58.4233679,-34.646864
42240,-58.4236893,-34.6468047
42241,-58.4240182,-34.646743
42242,-58.4243091,-34.6467066
42243,-58.4245558,-34.6466897
42244,-58.4228716,-34.647033
42245,-58.3719144,-34.5887253
42246,-58.3720825,-34.5889286
42247,-58.3721082,-34.5889598
42248,-58.3721665,-34.5890287
42249,-58.3722905,-34.5891752
42250,-58.3723294,-34.5892219
42251,-58.3723536,-34.5892517
42252,-58.372374,-34.589277
42253,-58.3724131,-34.5893292
42254,-58.3724297,-34.5893489
42255,-58.372522,-34.5894655
42256,-58.3726561,-34.5896354
42257,-58.3727048,-34.5896972
42258,-58.3727718,-34.5897854
42259,-58.3728436,-34.5898736
42260,-58.3729089,-34.5899592
42261,-58.3729901,-34.5900632
42262,-58.3756238,-34.5928784
42263,-58.4123888,-34.6436511
42264,-58.4119305,-34.6437548
42265,-58.4128601,-34.6435464
42266,-58.4042158,-34.6452982
42267,-58.4053361,-34.6497833
42268,-58.4052604,-34.6498794
42269,-58.405263,-34.649916
42270,-58.4085973,-34.6495908
42271,-58.4077832,-34.6494705
42272,-58.4076518,-34.6494672
42273,-58.4075351,-34.6494749
42274,-58.4074372,-34.6494926
42275,-58.4044375,-34.6408062
42276,-58.4044604,-34.6408828
42277,-58.4182378,-34.6504091
42278,-58.418364,-34.6505255
42279,-58.4184137,-34.650574
42280,-58.4181933,-34.6505527
42281,-58.419394,-34.6498691
42282,-58.4223279,-34.6498994
42283,-58.4015564,-34.5800182
42284,-58.4014064,-34.5800408
42285,-58.4012677,-34.5800829
42286,-58.4011784,-34.5801247
42287,-58.4011095,-34.5801631
42288,-58.4010441,-34.5802097
42289,-58.4010016,-34.5802542
42290,-58.40097,-34.5803017
42291,-58.4009432,-34.5803542
42292,-58.4009197,-34.5804129
42293,-58.4134487,-34.6374561
42294,-58.4137909,-34.6360387
42295,-58.4087408,-34.6493059
42296,-58.4123858,-34.6351911
42297,-58.4251462,-34.6502159
42298,-58.4241511,-34.6509468
42299,-58.3844362,-34.5926399
42300,-58.3841823,-34.5907993
42301,-58.3829273,-34.5883615
42302,-58.3955525,-34.5858895
42303,-58.4665512,-34.6169196
42304,-58.4666065,-34.6168128
42305,-58.4643284,-34.6213805
42306,-58.4653631,-34.6218721
42307,-58.4651124,-34.6222703
42308,-58.4651884,-34.6231074
42309,-58.4646374,-34.6237749
42310,-58.4645495,-34.6238816
42311,-58.4644646,-34.6239846
42312,-58.4644442,-34.6240105
42313,-58.4656729,-34.6225018
42314,-58.403374,-34.6289964
42315,-58.5146106,-34.5886485
42316,-58.5144834,-34.5886363
42317,-58.5144464,-34.5885568
42318,-58.5145181,-34.5886567
42319,-58.5144465,-34.5887404
42320,-58.5138245,-34.5894399
42321,-58.5145792,-34.5886926
42322,-58.5147688,-34.5888067
42323,-58.5158679,-34.5894947
42324,-58.5183857,-34.5910711
42325,-58.5191893,-34.5968575
42326,-58.5191627,-34.5968561
42327,-58.5191397,-34.5968539
42328,-58.5191178,-34.5968507
42329,-58.4725421,-34.542947
42330,-58.47251,-34.5429322
42331,-58.4724392,-34.5428996
42332,-58.5165692,-34.5865261
42333,-58.5133485,-34.5820302
42334,-58.5190206,-34.5914552
42335,-58.5190603,-34.5914674
42336,-58.5163099,-34.5963809
42337,-58.513785,-34.5961616
42338,-58.3547595,-34.6305271
42339,-58.3542146,-34.6303091
42340,-58.3549114,-34.6302828
42341,-58.3548639,-34.6303565
42342,-58.3548207,-34.6304285
42343,-58.4603432,-34.5515564
42344,-58.4604097,-34.5514938
42345,-58.4836691,-34.6471146
42346,-58.4840555,-34.6468071
42347,-58.4825927,-34.6507426
42348,-58.4749215,-34.6494574
42349,-58.4752813,-34.6491934
42350,-58.4753124,-34.6491745
42351,-58.4781504,-34.6409449
42352,-58.4770685,-34.6401809
42353,-58.4757882,-34.639267
42354,-58.4287084,-34.5851973
42355,-58.4299586,-34.5860357
42356,-58.4300799,-34.5861154
42357,-58.4308238,-34.586616
42358,-58.5149355,-34.6557951
42359,-58.515904,-34.6548948
42360,-58.4262715,-34.5967007
42361,-58.4262847,-34.5967715
42362,-58.4681953,-34.6475663
42363,-58.467115,-34.6401184
42364,-58.464684,-34.6421358
42365,-58.4635897,-34.6430277
42366,-58.4632708,-34.6432842
42367,-58.4632154,-34.6433118
42368,-58.4631531,-34.6433343
42369,-58.4631019,-34.6433465
42370,-58.4627495,-34.6432045
42371,-58.4628598,-34.6432629
42372,-58.4629778,-34.6433103
42373,-58.458367,-34.6641444
42374,-58.4581685,-34.6643915
42375,-58.4636453,-34.6600748
42376,-58.4614697,-34.6617565
42377,-58.4614339,-34.6617841
42378,-58.4613695,-34.6618339
42379,-58.4613559,-34.6618444
42380,-58.4613413,-34.6618557
42381,-58.4602378,-34.6627087
42382,-58.4600735,-34.6628356
42383,-58.4594139,-34.6633455
42384,-58.4593985,-34.6633574
42385,-58.4593787,-34.6633727
42386,-58.4591888,-34.6635195
42387,-58.4584796,-34.6640605
42388,-58.4580102,-34.6644731
42389,-58.4580129,-34.6644411
42390,-58.458033,-34.6643992
42391,-58.4581242,-34.6643164
42392,-58.3697905,-34.6512016
42393,-58.3697122,-34.6511237
42394,-58.369676,-34.6510885
42395,-58.3696146,-34.6510313
42396,-58.3694255,-34.6508608
42397,-58.3693721,-34.6508186
42398,-58.3693233,-34.6507803
42399,-58.3692822,-34.6507492
42400,-58.3692449,-34.6507239
42401,-58.3692065,-34.6507
42402,-58.3691627,-34.6506757
42403,-58.481443,-34.6537476
42404,-58.4809126,-34.654071
42405,-58.4778662,-34.654318
42406,-58.4782313,-34.6545245
42407,-58.3739663,-34.6517564
42408,-58.4911677,-34.6672824
42409,-58.465659,-34.5967755
42410,-58.4658984,-34.5976332
42411,-58.4659157,-34.5976923
42412,-58.485023,-34.6618653
42413,-58.4491639,-34.6067562
42414,-58.4484668,-34.6062867
42415,-58.4484142,-34.6062525
42416,-58.448311,-34.6061854
42417,-58.3905408,-34.6512846
42418,-58.3894345,-34.6512328
42419,-58.3890078,-34.6511951
42420,-58.3717652,-34.6513931
42421,-58.371744,-34.6513656
42422,-58.371729,-34.651345
42423,-58.3717162,-34.6513221
42424,-58.3717062,-34.6512969
42425,-58.3717,-34.651274
42426,-58.3716889,-34.6512278
42427,-58.3716845,-34.6511866
42428,-58.3716839,-34.6511546
42429,-58.3716872,-34.6511175
42430,-58.3716961,-34.6510607
42431,-58.3717106,-34.6510035
42432,-58.4708613,-34.6534498
42433,-58.4707396,-34.6533282
42434,-58.470418,-34.6530189
42435,-58.4692205,-34.651877
42436,-58.4679787,-34.6507205
42437,-58.4683623,-34.6525521
42438,-58.4578975,-34.6118049
42439,-58.5033654,-34.6648781
42440,-58.5033069,-34.6649798
42441,-58.5077493,-34.6588218
42442,-58.5072037,-34.6594323
42443,-58.5068658,-34.6598502
42444,-58.5064645,-34.6603311
42445,-58.5056452,-34.6612837
42446,-58.5006281,-34.6660918
42447,-58.5015714,-34.6653109
42448,-58.3562544,-34.6179047
42449,-58.3562766,-34.6178674
42450,-58.3563189,-34.6177959
42451,-58.3563667,-34.6177244
42452,-58.3564236,-34.6176393
42453,-58.3565986,-34.6173313
42454,-58.3563723,-34.6180155
42455,-58.3565393,-34.6181576
42456,-58.3566287,-34.6182315
42457,-58.4544532,-34.6059282
42458,-58.5118505,-34.5824436
42459,-58.4994371,-34.5938155
42460,-58.5123596,-34.5898819
42461,-58.5138527,-34.6566345
42462,-58.5127872,-34.6574749
42463,-58.5117082,-34.658248
42464,-58.5113906,-34.6584712
42465,-58.5202945,-34.6573007
42466,-58.5204866,-34.6574635
42467,-58.5202426,-34.6572556
42468,-58.5200189,-34.6570613
42469,-58.5152611,-34.6580134
42470,-58.5178511,-34.6603661
42471,-58.5179815,-34.6604845
42472,-58.4949427,-34.6446736
42473,-58.4145272,-34.6243154
42474,-58.4102301,-34.6236778
42475,-58.4133017,-34.6241332
42476,-58.4134252,-34.6241499
42477,-58.4026398,-34.6224578
42478,-58.4040869,-34.6226955
42479,-58.4058051,-34.6229558
42480,-58.4070402,-34.6231657
42481,-58.4072359,-34.6231967
42482,-58.3755384,-34.6425139
42483,-58.3755708,-34.6425101
42484,-58.3758298,-34.6425115
42485,-58.3703277,-34.6392332
42486,-58.4795413,-34.6774308
42487,-58.4795766,-34.6774884
42488,-58.4785852,-34.6777445
42489,-58.4789536,-34.6728732
42490,-58.4710242,-34.5462147
42491,-58.4709885,-34.5461631
42492,-58.4887727,-34.5519425
42493,-58.4886502,-34.5520868
42494,-58.4885664,-34.5516906
42495,-58.4886273,-34.5517138
42496,-58.488761,-34.5517808
42497,-58.4995188,-34.6709725
42498,-58.4993669,-34.6712375
42499,-58.4993394,-34.6713009
42500,-58.4992959,-34.6714278
42501,-58.4989189,-34.672511
42502,-58.4991144,-34.6713311
42503,-58.487255,-34.5548251
42504,-58.4951857,-34.6738494
42505,-58.5213703,-34.625148
42506,-58.5213103,-34.6251573
42507,-58.5212458,-34.6251615
42508,-58.5208976,-34.6251662
42509,-58.5207526,-34.6251683
42510,-58.5206985,-34.6251627
42511,-58.5230506,-34.6236493
42512,-58.5229866,-34.6238502
42513,-58.3872411,-34.6460041
42514,-58.3871982,-34.646019
42515,-58.3871586,-34.646041
42516,-58.3868358,-34.6463506
42517,-58.3865474,-34.6466272
42518,-58.3865092,-34.6466641
42519,-58.3874948,-34.6381639
42520,-58.488794,-34.5584954
42521,-58.4888008,-34.5584856
42522,-58.4493842,-34.5605022
42523,-58.4494218,-34.5604972
42524,-58.4494526,-34.5605038
42525,-58.4494847,-34.5605204
42526,-58.4495089,-34.5605464
42527,-58.4495177,-34.5605773
42528,-58.472345,-34.6016599
42529,-58.4723294,-34.6015884
42530,-58.4722799,-34.6013396
42531,-58.471895,-34.6037974
42532,-58.4567295,-34.5620539
42533,-58.3612144,-34.6133892
42534,-58.3610025,-34.613378
42535,-58.3608073,-34.6133701
42536,-58.3607615,-34.6133712
42537,-58.3607167,-34.6133754
42538,-58.3606705,-34.613384
42539,-58.360632,-34.6133955
42540,-58.3605883,-34.6134158
42541,-58.3605442,-34.6134416
42542,-58.360471,-34.6134979
42543,-58.3603693,-34.613588
42544,-58.3633244,-34.6122874
42545,-58.3632211,-34.6131943
42546,-58.363218,-34.6132322
42547,-58.3631996,-34.6133784
42548,-58.3631876,-34.6134237
42549,-58.3631698,-34.6134556
42550,-58.3631478,-34.6134806
42551,-58.3631247,-34.613497
42552,-58.4754895,-34.5608194
42553,-58.4761925,-34.5599193
42554,-58.4769011,-34.5589958
42555,-58.376567,-34.6052179
42556,-58.3724685,-34.6031558
42557,-58.3721876,-34.607747
42558,-58.3719887,-34.6113029
42559,-58.3733859,-34.6113788
42560,-58.4144022,-34.6457619
42561,-58.4096494,-34.6440853
42562,-58.4107809,-34.643943
42563,-58.4109277,-34.6439245
42564,-58.411018,-34.6439132
42565,-58.4019706,-34.6376586
42566,-58.4000992,-34.6372889
42567,-58.399357,-34.6371427
42568,-58.3973367,-34.6367731
42569,-58.4059879,-34.6402637
42570,-58.3881191,-34.6394906
42571,-58.3881127,-34.639205
42572,-58.3757345,-34.6208307
42573,-58.3697336,-34.6251985
42574,-58.3786076,-34.6400449
42575,-58.3786643,-34.6397158
42576,-58.3900844,-34.6583028
42577,-58.3948515,-34.6585577
42578,-58.3807184,-34.6486226
42579,-58.3870507,-34.6552668
42580,-58.387103,-34.6546319
42581,-58.3871196,-34.6544114
42582,-58.3871603,-34.6537671
42583,-58.3836757,-34.6501709
42584,-58.3837001,-34.6501029
42585,-58.3901662,-34.648321
